Generation,Name,Gene0,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23
5,Valentino Minsky ,0.9552758,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Joseph Braitenberg ,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Joseph BraitenbergXIII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Joseph BraitenbergV,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Joseph BraitenbergXV,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Joseph BraitenbergII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Joseph BraitenbergXII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.8274851,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Joseph BraitenbergIX,0.2779849,-0.5717618,0.7679679,-0.4323149,-0.212695,0.8975564,0.6159837,-0.005308628,0.03629291,0.8513864,0.05823791,-0.5158478,-0.5731238,-0.2989083,0.335995,0.2529083,0.6838521,0.1011763,-0.7040323,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Joseph BraitenbergIII,0.2779849,-0.5717618,0.7679679,-0.4323149,-0.212695,0.7896898,0.5049155,-0.005308628,0.03629291,0.8513864,0.05823791,-0.5158478,-0.5731238,-0.2989083,0.335995,0.2529083,0.6838521,0.1011763,-0.7040323,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Joseph BraitenbergIV,0.2779849,-0.5717618,0.7679679,-0.4323149,-0.212695,0.7896898,0.5049155,-0.005308628,0.03629291,0.8513864,0.05823791,-0.5158478,-0.5731238,-0.2989083,0.335995,0.2529083,0.6838521,0.1011763,-0.7040323,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Joseph BraitenbergVI,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,-0.005308628,0.03629291,0.8513864,0.05823791,-0.5158478,-0.5731238,-0.2989083,0.335995,0.2529083,0.6838521,0.1011763,-0.7040323,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Joseph BraitenbergXI,0.2779849,-0.5717618,0.7679679,-0.4323149,-0.212695,0.7896898,0.5049155,-0.3311011,0.03629291,0.8513864,0.05823791,-0.5158478,-0.5731238,-0.2989083,0.335995,0.2529083,0.6838521,0.1011763,-0.7040323,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Joseph PerlinIII,-0.201838,0.7917989,-0.3615941,-0.1672644,-0.321128,0.8975564,0.6159837,-0.005308628,0.03629291,0.8513864,0.05823791,-0.5158478,-0.5731238,-0.2989083,0.335995,0.2529083,-0.7964829,0.1011763,-0.7040323,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Joseph Perlin ,-0.201838,0.7917989,-0.3615941,-0.1672644,-0.321128,0.8975564,0.6159837,-0.005308628,0.03629291,0.8513864,0.05823791,-0.5158478,-0.5731238,-0.2989083,0.335995,0.2529083,-0.7964829,0.1011763,-0.7040323,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Ken Kruskal ,-0.3516061,-0.5906217,-0.06760424,0.9608115,0.3391988,-0.754685,0.6347915,0.4304802,-0.56937,0.8043362,-0.5462333,-0.5158478,-0.5731238,-0.2989083,0.335995,0.2529083,0.6838521,0.1011763,-0.7040323,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Joseph BraitenbergXIV,-0.201838,0.7917989,-0.3615941,-0.1672644,-0.321128,0.7896898,0.5049155,-0.005308628,0.03629291,0.8513864,0.05823791,-0.5158478,-0.5731238,-0.2989083,0.335995,0.2529083,0.6838521,0.1011763,-0.7040323,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Joseph BraitenbergX,-0.201838,0.7917989,-0.3615941,-0.1672644,-0.321128,0.7896898,0.5049155,-0.005308628,0.03629291,0.8513864,0.05823791,-0.5158478,-0.5731238,-0.2989083,0.335995,0.2529083,0.6838521,0.1011763,-0.7040323,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Valentino MinskyII,-0.201838,0.7917989,-0.3615941,-0.1672644,-0.321128,0.8975564,0.6159837,0.9736769,0.1335096,0.4692999,0.5146866,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Joseph BraitenbergVII,-0.201838,0.7917989,-0.3615941,-0.1672644,-0.321128,0.8975564,0.6159837,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Joseph BraitenbergVIII,-0.201838,0.7917989,-0.3615941,-0.1672644,-0.321128,0.8975564,0.6159837,-0.005308628,0.03629291,0.8513864,0.05823791,-0.5158478,-0.5731238,-0.2989083,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
5,Joseph PerlinII,0.2779849,-0.5717618,0.7679679,-0.4323149,-0.212695,0.7896898,0.5049155,-0.005308628,0.03629291,-0.4742876,0.05823791,-0.5158478,-0.5731238,-0.2989083,0.335995,0.2529083,0.6838521,0.1011763,-0.7040323,0.6287446,0.0325886,0.008893847,0.08816993,-0.7491194
6,Joseph BraitenbergXIX,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.3624351,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
6,Joseph BraitenbergXV,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.3624351,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
6,Valentino Minsky ,0.9552758,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
6,Joseph BraitenbergIII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
6,Joseph BraitenbergXVII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
6,Joseph BraitenbergXVI,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
6,Joseph Braitenberg ,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
6,Joseph BraitenbergXIV,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
6,Joseph BraitenbergXIII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
6,Joseph BraitenbergII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
6,Joseph BraitenbergXI,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
6,Joseph BraitenbergVIII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
6,Joseph BraitenbergVII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
6,Joseph BraitenbergVI,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
6,Joseph BraitenbergV,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
6,Joseph BraitenbergXVIII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
6,Joseph BraitenbergX,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
6,Joseph BraitenbergXII,-0.01466644,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,0.590826,0.5778461
6,Joseph BraitenbergIV,-0.01466644,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,0.590826,0.5778461
6,Joseph BraitenbergIX,0.2779849,-0.5717618,0.7679679,-0.4323149,-0.212695,0.8975564,0.6159837,-0.005308628,0.03629291,0.8513864,0.05823791,-0.5158478,-0.5731238,-0.2989083,0.335995,0.2529083,0.6838521,0.1011763,-0.7040323,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
6,Joseph Perlin ,0.2779849,-0.5717618,0.7679679,-0.4323149,-0.212695,0.7896898,0.5049155,-0.005308628,0.03629291,-0.4742876,0.05823791,-0.5158478,-0.5731238,-0.2989083,0.335995,0.2529083,0.6838521,0.1011763,-0.7040323,0.6287446,0.0325886,0.008893847,0.08816993,-0.7491194
7,Joseph BraitenbergXI,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.9770179,0.008893847,-0.659426,0.5778461
7,Joseph BraitenbergVIII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.9770179,0.008893847,-0.659426,0.5778461
7,Joseph Braitenberg ,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.3624351,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
7,Valentino MinskyIII,0.9552758,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
7,Valentino Minsky ,0.9552758,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
7,Valentino MinskyII,0.9552758,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
7,Joseph BraitenbergXVI,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
7,Joseph BraitenbergXIV,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.09032559,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
7,Joseph BraitenbergXII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
7,Joseph BraitenbergX,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
7,Joseph BraitenbergIX,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.7192264,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
7,Joseph BraitenbergVII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
7,Joseph BraitenbergVI,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
7,Joseph BraitenbergV,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
7,Joseph BraitenbergIV,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
7,Joseph BraitenbergIII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
7,Joseph BraitenbergII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
7,Joseph BraitenbergXVII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
7,Joseph BraitenbergXIII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.7530091,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
7,Joseph BraitenbergXV,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,0.8210644,0.5778461
7,Joseph BraitenbergXVIII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,0.8210644,0.5778461
8,Joseph Braitenberg ,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.9770179,0.008893847,-0.659426,0.5778461
8,Joseph BraitenbergXIII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6214968,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.9770179,0.008893847,-0.659426,0.5778461
8,Joseph BraitenbergVIII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6214968,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.9770179,0.008893847,-0.659426,0.5778461
8,Valentino MinskyII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,0.6727163,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.06480932,0.5778461
8,Valentino MinskyIV,0.9552758,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.9669197,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
8,Valentino MinskyIII,0.9552758,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
8,Joseph BraitenbergIII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.09032559,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
8,Joseph BraitenbergIV,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
8,Joseph BraitenbergV,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
8,Joseph BraitenbergXII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.09032559,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
8,Joseph BraitenbergXI,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.09032559,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
8,Joseph BraitenbergX,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
8,Joseph BraitenbergIX,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8147049,0.0325886,0.008893847,-0.659426,0.5778461
8,Valentino Minsky ,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,0.6727163,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8147049,0.0325886,0.008893847,-0.659426,0.5778461
8,Joseph BraitenbergII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.7860894,0.1544778,-0.1586986,0.3018965,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
8,Joseph BraitenbergXIV,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.2556062,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
8,Joseph BraitenbergXVII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.2556062,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
8,Joseph BraitenbergVII,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,-0.4442967,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
8,Joseph BraitenbergXV,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,-0.5203163,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.8356568,0.0325886,0.008893847,-0.659426,0.5778461
8,Joseph BraitenbergVI,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.07704973,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,-0.4779074,0.6707453,0.8356568,0.9770179,0.008893847,-0.659426,0.5778461
8,Joseph BraitenbergXVI,-0.1655313,-0.1239914,0.5277423,-0.6813523,0.1809605,0.3624351,0.8246191,0.9736769,0.1335096,0.4692999,-0.728086,-0.5158478,-0.5731238,-0.11362,0.6034812,0.1544778,-0.1586986,0.9323295,0.6707453,0.04648912,0.0325886,0.4787434,-0.659426,0.5778461
