Generation,Name,Gene0,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15
7,Joseph Perlin ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
7,Joseph PerlinX,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
7,Joseph BraitenbergIII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
7,Joseph LamarckII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,-0.4342514,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
7,Joseph BraitenbergII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
7,Joseph Lamarck ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,-0.6580955
7,Joseph PerlinVII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
7,Joseph PerlinVI,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
7,Joseph LamarckIII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,-0.6580955
7,Joseph Braitenberg ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
7,Joseph PerlinIV,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
7,Joseph PerlinIII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,0.134463,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
7,Joseph PerlinII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
7,Joseph PerlinV,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
7,Joseph PerlinVIII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.4747839,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
7,Joseph PerlinIX,-0.8684654,-0.7432513,0.4932538,0.9456972,0.4747839,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
7,Ken KruskalII,-0.8684654,-0.7432513,0.4932538,0.9456972,-0.9415544,0.03571069,0.5980868,-0.3959334,0.2344579,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
7,Ken KruskalIII,-0.8684654,-0.7432513,0.4932538,0.9456972,-0.9415544,0.03571069,0.5980868,-0.3959334,0.2344579,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
7,Ken Kruskal ,-0.8684654,-0.7432513,0.4932538,0.9456972,-0.9415544,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
7,Joseph PerlinXI,-0.8684654,-0.7432513,0.4932538,0.9456972,0.2005401,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
8,Joseph Lamarck ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,-0.6580955
8,Joseph PerlinVII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
8,Joseph PerlinVI,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
8,Joseph LamarckVI,-0.8684654,-0.7432513,0.4932538,0.3624351,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,-0.4342514,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.8210644
8,Joseph LamarckV,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,-0.6580955
8,Ken Lamarck ,-0.8684654,-0.7432513,-0.4791352,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,-0.6580955
8,Joseph PerlinV,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
8,Joseph BraitenbergII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
8,Joseph LamarckIV,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,-0.6580955
8,Joseph PerlinII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
8,Joseph LamarckIII,-0.8684654,-0.7432513,0.4932538,0.3624351,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,-0.4342514,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.8210644
8,Joseph Perlin ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
8,Joseph LamarckII,-0.8684654,-0.7432513,0.4932538,0.3624351,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,-0.4342514,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.8210644
8,Joseph PerlinIII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
8,Ken KruskalII,-0.8684654,-0.7432513,0.4932538,-0.4272648,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
8,Joseph Braitenberg ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
8,Joseph PerlinIV,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.6991502,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
8,Valentino Perlin ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.9244214,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
8,Valentino PerlinII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.9244214,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
8,Ken Kruskal ,-0.8684654,-0.7432513,0.4932538,0.9456972,-0.9415544,0.03571069,0.5980868,-0.3959334,0.2344579,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.7043588
9,Joseph Lamarck ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,-0.6580955
9,Joseph LamarckIV,0.1212128,-0.7432513,0.4932538,0.3624351,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,-0.4342514,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.8210644
9,Joseph LamarckIII,-0.8684654,-0.7432513,0.4932538,0.3624351,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,-0.4342514,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.8210644
9,Joseph LamarckII,-0.8684654,-0.7432513,0.4932538,0.3624351,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,-0.4342514,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.8210644
9,Joseph PerlinIV,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
9,Joseph LamarckV,-0.8684654,-0.7432513,0.4932538,0.3624351,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,-0.4342514,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.8210644
9,Joseph PerlinIII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,0.2877645,0.07704973,0.4854343,-0.6846904,0.9669197,-0.7443705,-0.9710901,-0.6580955
9,Ken KruskalII,-0.8684654,-0.7432513,0.4932538,-0.4272648,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
9,Ken Kruskal ,-0.8684654,-0.7432513,-0.4791352,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,0.4787434,-0.6580955
9,Joseph PerlinII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
9,Joseph Perlin ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
9,Joseph BraitenbergIII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.1526951,0.07704973,0.09032559,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
9,Joseph BraitenbergIV,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
9,Valentino Kruskal ,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
9,Joseph BraitenbergII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.6991502,-0.1526951,0.07704973,0.4854343,0.4008797,0.2904428,0.9770179,-0.1234581,0.532384
9,Joseph Braitenberg ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.6991502,-0.1526951,0.07704973,0.4854343,0.4008797,0.2904428,0.9770179,-0.1234581,0.532384
9,Valentino Perlin ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.9244214,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
9,Valentino PerlinII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.9244214,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
9,Ken KruskalIII,-0.8684654,-0.7432513,0.4932538,0.9456972,-0.656768,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
9,Ken KruskalIV,-0.8684654,-0.7432513,0.4932538,0.9456972,-0.656768,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
10,Joseph BraitenbergII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.6214968,0.4854343,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
10,Joseph LamarckIV,-0.8684654,-0.7432513,0.4932538,0.3624351,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,-0.4342514,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.8210644
10,Joseph LamarckIII,-0.8684654,-0.7432513,0.4932538,0.3624351,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,-0.4342514,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.8210644
10,Joseph PerlinII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
10,Joseph LamarckII,-0.8684654,-0.7432513,0.4932538,0.3624351,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,-0.4342514,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.8210644
10,Joseph BraitenbergV,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
10,Joseph Lamarck ,-0.8684654,-0.7432513,0.4932538,0.3624351,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,-0.4342514,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.8210644
10,Joseph Perlin ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.6214968,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
10,Valentino PerlinII,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.1084751
10,Valentino Lamarck ,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.9710901,-0.6580955
10,Valentino Perlin ,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,-0.9442487,0.06427932,-0.1234581,0.532384
10,Valentino PerlinIII,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,-0.9442487,-0.4974856,-0.1234581,0.532384
10,Valentino KruskalII,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
10,Valentino PerlinIV,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.1084751
10,Joseph Braitenberg ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.1526951,0.07704973,0.09032559,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
10,Valentino Kruskal ,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
10,Ken Braitenberg ,-0.8684654,-0.7432513,0.4932538,-0.5203163,0.6403644,0.03571069,0.5980868,-0.6991502,-0.1526951,0.07704973,0.4854343,0.4008797,0.2904428,0.9770179,-0.1234581,0.532384
10,Ken BraitenbergII,-0.8684654,-0.7432513,0.4932538,-0.5203163,0.6403644,0.03571069,0.5980868,-0.6991502,-0.1526951,0.07704973,0.4854343,0.4008797,0.2904428,0.9770179,-0.1234581,0.532384
10,Joseph BraitenbergIII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.6991502,-0.1526951,0.07704973,0.4854343,0.4008797,0.2904428,0.9770179,-0.1234581,0.532384
10,Joseph BraitenbergIV,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.6991502,-0.1526951,-0.6734975,0.4854343,0.4008797,0.2904428,0.9770179,-0.1234581,0.532384
11,Joseph Perlin ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
11,Joseph PerlinVII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.6214968,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
11,Joseph PerlinVI,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
11,Joseph Lamarck ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.05284947,0.07704973,-0.4342514,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.8210644
11,Joseph PerlinIV,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
11,Joseph PerlinV,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
11,Joseph PerlinIII,-0.8684654,-0.7432513,0.4932538,0.3624351,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,-0.9442487,-0.4974856,-0.1234581,0.532384
11,Joseph PerlinII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
11,Joseph BraitenbergIV,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5452994,-0.3959334,-0.8565188,0.6214968,0.4854343,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
11,Valentino Kruskal ,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
11,Valentino KruskalII,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
11,Valentino KruskalIII,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.06427932,0.4654776,0.532384
11,Valentino Lamarck ,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.05284947,0.07704973,-0.4342514,-0.6846904,0.2904428,-0.7443705,-0.9710901,0.8210644
11,Valentino Perlin ,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.4579271,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.1084751
11,Ken BraitenbergII,-0.8684654,-0.7432513,0.4932538,-0.5203163,0.6403644,0.03571069,0.5980868,-0.6991502,-0.1526951,0.07704973,0.4854343,0.4008797,0.2904428,0.9770179,-0.1234581,0.532384
11,Joseph Braitenberg ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.6991502,-0.1526951,0.07704973,0.4854343,0.4008797,0.2904428,0.9770179,-0.1234581,0.532384
11,Ken Braitenberg ,-0.8684654,-0.7432513,0.4932538,-0.5203163,0.6403644,0.03571069,0.5980868,-0.6991502,-0.1526951,0.07704973,0.4854343,0.4008797,0.2904428,0.9770179,-0.1234581,0.532384
11,Joseph BraitenbergIII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.6991502,-0.1526951,-0.6734975,0.4854343,0.4008797,0.2904428,0.9770179,-0.1234581,0.532384
11,Joseph BraitenbergII,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.6991502,-0.1526951,0.07704973,0.4854343,0.4008797,0.2904428,0.9770179,-0.1234581,0.532384
11,Jean-Baptiste Kruskal ,-0.8684654,-0.7432513,0.4932538,-0.5203163,-0.7504434,-0.07160771,0.5980868,-0.3959334,-0.1526951,0.07704973,0.09032559,-0.6846904,0.2904428,0.06427932,-0.1234581,0.532384
12,Ken Kruskal ,-0.8684654,-0.7432513,0.4932538,-0.5203163,0.6403644,0.03571069,0.5980868,-0.6991502,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
12,Joseph Braitenberg ,-0.2725599,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.07704973,-0.8533146,0.4008797,0.2904428,0.9770179,-0.1234581,0.532384
12,Valentino Kruskal ,0.4894913,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.07704973,0.4854343,-0.6846904,0.2904428,0.9770179,-0.1234581,0.532384
12,Joseph BraitenbergII,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.6991502,-0.1526951,0.07704973,0.4854343,0.5314708,0.2904428,-0.7443705,-0.1234581,0.532384
12,Valentino Perlin ,0.4894913,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,-0.9442487,-0.4974856,-0.1234581,0.532384
12,Joseph BraitenbergIII,-0.8684654,-0.7432513,0.4932538,0.3624351,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.07704973,0.4854343,-0.6846904,0.2904428,0.9770179,-0.1234581,0.532384
12,Valentino KruskalII,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.05284947,0.07704973,-0.4342514,-0.6846904,0.2904428,0.9770179,-0.1234581,0.532384
12,Joseph Perlin ,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.6991502,-0.1526951,-0.6734975,0.4854343,0.4008797,0.2904428,-0.7443705,-0.9710901,0.8210644
12,Valentino PerlinII,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.05284947,0.07704973,-0.4342514,-0.6846904,0.2904428,-0.196465,-0.1234581,0.532384
12,Ken KruskalII,-0.8684654,-0.7432513,0.4932538,-0.5203163,0.6403644,0.03571069,0.5980868,-0.6991502,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
12,Joseph PerlinII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.07704973,0.4854343,-0.4720201,0.2904428,-0.7443705,-0.1234581,0.532384
12,Valentino PerlinIII,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.4579271,-0.3959334,-0.1526951,-0.4836937,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.1084751
12,Valentino KruskalIII,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.1526951,0.07704973,0.4854343,-0.6846904,0.2904428,0.06427932,0.4654776,0.532384
12,Joseph BraitenbergIV,-0.8684654,-0.7432513,0.4932538,0.3624351,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.07704973,0.4854343,-0.6846904,0.2904428,0.9770179,-0.1234581,0.532384
12,Valentino PerlinIV,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.05284947,0.07704973,-0.4342514,-0.6846904,0.2904428,0.2672856,-0.1234581,0.532384
12,Joseph PerlinIII,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
12,Valentino KruskalIV,0.1212128,-0.7432513,0.4932538,0.9456972,0.6403644,-0.07160771,0.4579271,-0.3959334,-0.1526951,-0.4836937,0.4854343,-0.6846904,0.2904428,0.2672856,-0.1234581,0.532384
12,Valentino Lamarck ,0.1212128,-0.7432513,0.7579793,0.9456972,0.6403644,-0.07160771,0.5980868,-0.3959334,-0.05284947,0.07704973,-0.4342514,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.1084751
12,Joseph PerlinIV,-0.8684654,-0.7432513,0.4932538,0.9456972,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.07704973,0.4854343,-0.6846904,0.2904428,-0.7443705,-0.1234581,0.532384
12,Joseph BraitenbergV,-0.8684654,-0.7432513,0.4932538,0.3624351,0.6403644,0.03571069,0.5980868,-0.3959334,-0.8565188,0.07704973,0.4854343,-0.6846904,0.2904428,0.9770179,-0.4211584,0.532384
